rt,response,phase,subject,target,noiseprop,freqs,vindic,creditcardheight,creditcardwidht,accuracy
null,null,testing,A,present,0.25,[1,2.6390158215457884,3.0314331330207964,18.37917367995256,21.112126572366314],[1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],217,343,0
null,null,testing,A,present,0.16234648539452243,[1,1.515716566510398,1.7411011265922482,97.00586025666546,128],[1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0],217,343,0
382,n,testing,A,absent,0.12323280160742692,[1,12.125732532083186,147.0333894396205,194.0117205133309,256],[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0],217,343,1
1232,n,testing,A,absent,0.13254258995353624,[1,1,13.928809012737984,84.44850628946526,111.43047210190387],[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0],217,343,1
945,t,testing,A,absent,0.14141074348427202,[1,1.148698354997035,1.515716566510398,5.278031643091577,73.51669471981025],[1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0],217,343,0
2014,t,testing,A,present,0.1179595369646256,[1,3.4822022531844965,12.125732532083186,222.86094420380775,256],[1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0],217,343,1
431,n,testing,A,present,0.1246480469115533,[1,1.148698354997035,1.515716566510398,32,147.0333894396205],[1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0],217,343,0
736,n,testing,A,absent,0.10719269811536945,[1,1.515716566510398,2,97.00586025666546,222.86094420380775],[1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0],217,343,1
1537,t,testing,A,present,0.11264511894591718,[1,2,2.6390158215457884,6.964404506368992,36.75834735990512],[1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],217,343,1
341,t,testing,A,present,0.11765293430478128,[1,1.7411011265922482,10.556063286183154,21.112126572366314,168.89701257893051],[1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0],217,343,1
292,n,testing,A,absent,0.12224987515999727,[1,1,3.4822022531844965,10.556063286183154,168.89701257893051],[1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0],217,343,1
844,n,testing,A,absent,0.12645884748551814,[1,1.148698354997035,1.3195079107728942,1.7411011265922482,2.2973967099940698],[1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],217,343,1
892,t,testing,A,present,0.1303641380154544,[1,9.18958683997628,24.251465064166364,55.71523605095194,84.44850628946526],[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0],217,343,1
169,n,testing,A,present,0.13400704047970483,[1,1.7411011265922482,2.2973967099940698,6.062866266041593,294.0667788792408],[1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],217,343,0
251,n,testing,A,absent,0.12394852032690364,[1,2,10.556063286183154,24.251465064166364,48.50293012833273],[1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0],217,343,1
2117,n,testing,A,absent,0.1273070351999774,[1,1,1.515716566510398,32,194.0117205133309],[1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0],217,343,1
332,n,testing,A,absent,0.13042488022007118,[1,4.59479341998814,6.062866266041593,32,294.0667788792408],[1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],217,343,1
643,n,testing,A,present,0.1333325602092152,[1,1,2.6390158215457884,111.43047210190387,194.0117205133309],[1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0],217,343,0
316,n,testing,A,absent,0.12536766632169244,[1,2.2973967099940698,8,24.251465064166364,168.89701257893051],[1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0],217,343,1
376,n,testing,A,absent,0.12814132383314236,[1,1.515716566510398,5.278031643091577,10.556063286183154,256],[1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0],217,343,1
377,n,testing,A,absent,0.1307116212565981,[1,4,73.51669471981025,168.89701257893051,256],[1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0],217,343,1
351,n,testing,A,absent,0.1331199325175909,[1,1.3195079107728942,2.6390158215457884,8,194.0117205133309],[1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0],217,343,1
492,n,testing,A,absent,0.1353993418102628,[1,4,8,16,21.112126572366314],[1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],217,343,1
524,n,testing,A,present,0.13758060958121074,[1,1,1.3195079107728942,2,64],[1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0],217,343,0
269,t,testing,A,present,0.1314371508064947,[1,3.4822022531844965,16,32,64],[1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0],217,343,1
322,t,testing,A,present,0.1335124706097248,[1,6.964404506368992,21.112126572366314,24.251465064166364,194.0117205133309],[1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0],217,343,1
244,t,testing,A,present,0.13548257187652865,[1,2.6390158215457884,3.4822022531844965,21.112126572366314,42.22425314473263],[1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0],217,343,1
534,t,testing,A,present,0.13738873151942071,[1,1.148698354997035,1.7411011265922482,97.00586025666546,111.43047210190387],[1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0],217,343,1
323,t,testing,A,present,0.13915367120798364,[1,3.4822022531844965,4.59479341998814,21.112126572366314,27.85761802547597],[1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],217,343,1
302,n,testing,A,absent,0.14088944436706433,[1,4.59479341998814,55.71523605095194,168.89701257893051,256],[1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0],217,343,1
271,t,testing,A,present,0.14252447013858524,[1,6.964404506368992,21.112126572366314,32,194.0117205133309],[1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0],217,343,1
447,n,testing,A,absent,0.14413953343650565,[1,1.148698354997035,2.6390158215457884,3.4822022531844965,6.062866266041593],[1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],217,343,1
288,t,testing,A,present,0.14566406629495562,[1,2.6390158215457884,3.4822022531844965,55.71523605095194,294.0667788792408],[1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1],217,343,1
332,n,testing,A,absent,0.14719028184306232,[1,1.7411011265922482,2.2973967099940698,3.0314331330207964,222.86094420380775],[1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0],217,343,1
643,t,testing,A,present,0.14862349204027048,[1,1.7411011265922482,6.062866266041593,27.85761802547597,256],[1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0],217,343,1
